t	V	DV/V0 in %
0.01	35.9912	-0.0245
0.02	35.9746	-0.070645
0.03	35.9512	-0.135692
0.04	35.9217	-0.217408
0.05	35.887	-0.313904
0.06	35.8475	-0.423577
0.07	35.8038	-0.545039
0.08	35.7563	-0.677065
0.09	35.7053	-0.818555
0.1	35.6513	-0.96851
0.11	35.5946	-1.12601
0.12	35.5355	-1.29019
0.13	35.4743	-1.46026
0.14	35.4112	-1.63547
0.15	35.3466	-1.81513
0.16	35.2805	-1.99859
0.17	35.2133	-2.18526
0.18	35.1452	-2.37458
0.19	35.0762	-2.56603
0.2	35.0067	-2.75913
0.21	34.9368	-2.95342
0.22	34.8665	-3.14849
0.23	34.7962	-3.34392
0.24	34.7258	-3.53931
0.25	34.6557	-3.73428
0.26	34.5858	-3.92844
0.27	34.5163	-4.12141
0.28	34.4474	-4.31277
0.29	34.3792	-4.50214
0.3	34.3119	-4.68909
0.31	34.2457	-4.87319
0.32	34.1806	-5.05401
0.33	34.1168	-5.2311
0.34	34.0546	-5.404
0.35	33.994	-5.57226
0.36	33.9353	-5.73541
0.37	33.8785	-5.893
0.38	33.8239	-6.0446
0.39	33.7717	-6.18977
0.4	33.7219	-6.3281
0.41	33.6747	-6.4592
0.42	33.6302	-6.58273
0.43	33.5886	-6.69835
0.44	33.5499	-6.80578
0.45	33.5143	-6.90478
0.46	33.4818	-6.99513
0.47	33.4524	-7.07668
0.48	33.4262	-7.14932
0.49	33.4033	-7.21299
0.5	33.3836	-7.26766
0.51	33.3672	-7.31337
0.52	33.3539	-7.35019
0.53	33.3438	-7.37826
0.54	33.3368	-7.39773
0.55	33.3328	-7.40883
0.56	33.3318	-7.41179
0.57	33.3335	-7.40691
0.58	33.338	-7.39451
0.59	33.345	-7.37493
0.6	33.3545	-7.34855
0.61	33.3663	-7.31578
0.62	33.3803	-7.27703
0.63	33.3962	-7.23273
0.64	33.414	-7.18333
0.65	33.4335	-7.12927
0.66	33.4544	-7.07102
0.67	33.4767	-7.00903
0.68	33.5003	-6.94375
0.69	33.5248	-6.87562
0.7	33.5502	-6.80508
0.71	33.5763	-6.73255
0.72	33.603	-6.65844
0.73	33.6301	-6.58314
0.74	33.6575	-6.50702
0.75	33.685	-6.43044
0.76	33.7127	-6.35373
0.77	33.7402	-6.2772
0.78	33.7676	-6.20115
0.79	33.7947	-6.12583
0.8	33.8215	-6.05151
0.81	33.8478	-5.9784
0.82	33.8736	-5.90673
0.83	33.8988	-5.83666
0.84	33.9234	-5.76839
0.85	33.9473	-5.70206
0.86	33.9704	-5.63781
0.87	33.9927	-5.57578
0.88	34.0142	-5.51609
0.89	34.0348	-5.45884
0.9	34.0545	-5.40414
0.91	34.0733	-5.35208
0.92	34.091	-5.30275
0.93	34.1077	-5.25626
0.94	34.1234	-5.21268
0.95	34.138	-5.1721
0.96	34.1515	-5.13462
0.97	34.1639	-5.10032
0.98	34.1751	-5.06929
0.99	34.185	-5.04161
1	34.1937	-5.01738
1.01	34.2012	-4.99666
1.02	34.2074	-4.97954
1.03	34.2122	-4.96606
1.04	34.2157	-4.95629
1.05	34.2179	-4.95024
1.06	34.2187	-4.94796
1.07	34.2182	-4.94943
1.08	34.2163	-4.95465
1.09	34.2131	-4.96359
1.1	34.2086	-4.97619
1.11	34.2027	-4.99239
1.12	34.1956	-5.0121
1.13	34.1873	-5.03523
1.14	34.1778	-5.06165
1.15	34.1672	-5.09124
1.16	34.1554	-5.12386
1.17	34.1426	-5.15933
1.18	34.1289	-5.19751
1.19	34.1142	-5.2382
1.2	34.0988	-5.28122
1.21	34.0825	-5.32636
1.22	34.0656	-5.37343
1.23	34.048	-5.42221
1.24	34.0299	-5.47249
1.25	34.0113	-5.52404
1.26	33.9924	-5.57664
1.27	33.9732	-5.63008
1.28	33.9537	-5.68414
1.29	33.9341	-5.7386
1.3	33.9144	-5.79328
1.31	33.8947	-5.84796
1.32	33.8751	-5.90248
1.33	33.8556	-5.95667
1.34	33.8363	-6.01036
1.35	33.8172	-6.06342
1.36	33.7983	-6.11574
1.37	33.7798	-6.16719
1.38	33.7616	-6.21771
1.39	33.7438	-6.2672
1.4	33.7264	-6.31562
1.41	33.7094	-6.36291
1.42	33.6927	-6.40905
1.43	33.6766	-6.45401
1.44	33.6608	-6.49778
1.45	33.6455	-6.54035
1.46	33.6306	-6.58173
1.47	33.6161	-6.62193
1.48	33.6021	-6.66094
1.49	33.5884	-6.69879
1.5	33.5752	-6.73549
1.51	33.5624	-6.77104
1.52	33.55	-6.80547
1.53	33.538	-6.83877
1.54	33.5265	-6.87096
1.55	33.5153	-6.90204
1.56	33.5045	-6.93201
1.57	33.4941	-6.96087
1.58	33.4841	-6.98862
1.59	33.4745	-7.01526
1.6	33.4653	-7.04077
1.61	33.4565	-7.06514
1.62	33.4482	-7.08837
1.63	33.4402	-7.11043
1.64	33.4327	-7.13132
1.65	33.4256	-7.15101
1.66	33.419	-7.1695
1.67	33.4128	-7.18676
1.68	33.407	-7.20277
1.69	33.4017	-7.21753
1.7	33.3968	-7.23101
1.71	33.3925	-7.24319
1.72	33.3885	-7.25407
1.73	33.3851	-7.26363
1.74	33.3821	-7.27186
1.75	33.3797	-7.27873
1.76	33.3777	-7.28425
1.77	33.3762	-7.2884
1.78	33.3752	-7.29118
1.79	33.3747	-7.29256
1.8	33.3747	-7.29255
1.81	33.3752	-7.29115
1.82	33.3762	-7.28833
1.83	33.3777	-7.28412
1.84	33.3797	-7.27849
1.85	33.3823	-7.27145
1.86	33.3853	-7.263
1.87	33.3889	-7.25315
1.88	33.3929	-7.24189
1.89	33.3975	-7.22924
1.9	33.4025	-7.2152
1.91	33.4081	-7.19979
1.92	33.4141	-7.18301
1.93	33.4206	-7.16488
1.94	33.4277	-7.14541
1.95	33.4351	-7.12464
1.96	33.4431	-7.10258
1.97	33.4515	-7.07926
1.98	33.4603	-7.0547
1.99	33.4696	-7.02895
2	33.4793	-7.00203
2.01	33.4894	-6.97399
2.02	33.4998	-6.94487
2.03	33.5107	-6.91472
2.04	33.5219	-6.88358
2.05	33.5335	-6.85151
2.06	33.5453	-6.81857
2.07	33.5575	-6.78482
2.08	33.5699	-6.75031
2.09	33.5826	-6.71511
2.1	33.5955	-6.67929
2.11	33.6085	-6.64293
2.12	33.6218	-6.60608
2.13	33.6352	-6.56882
2.14	33.6488	-6.53123
2.15	33.6624	-6.49338
2.16	33.6761	-6.45534
2.17	33.6898	-6.41718
2.18	33.7036	-6.37899
2.19	33.7173	-6.34083
2.2	33.731	-6.30277
2.21	33.7446	-6.26488
2.22	33.7582	-6.22722
2.23	33.7716	-6.18987
2.24	33.785	-6.15288
2.25	33.7981	-6.11631
2.26	33.8111	-6.08021
2.27	33.8239	-6.04464
2.28	33.8365	-6.00965
2.29	33.8489	-5.97528
2.3	33.861	-5.94157
2.31	33.8729	-5.90857
2.32	33.8845	-5.87631
2.33	33.8959	-5.84482
2.34	33.9069	-5.81413
2.35	33.9177	-5.78428
2.36	33.9281	-5.75528
2.37	33.9382	-5.72716
2.38	33.948	-5.69994
2.39	33.9575	-5.67365
2.4	33.9666	-5.64828
2.41	33.9754	-5.62387
2.42	33.9838	-5.60042
2.43	33.9919	-5.57795
2.44	33.9997	-5.55647
2.45	34.007	-5.53598
2.46	34.0141	-5.51649
2.47	34.0207	-5.49801
2.48	34.027	-5.48054
2.49	34.0329	-5.46408
2.5	34.0385	-5.44863
2.51	34.0437	-5.43419
2.52	34.0485	-5.42075
2.53	34.053	-5.4083
2.54	34.0571	-5.39684
2.55	34.0609	-5.38635
2.56	34.0643	-5.37682
2.57	34.0674	-5.36822
2.58	34.0702	-5.36054
2.59	34.0726	-5.35376
2.6	34.0748	-5.34784
2.61	34.0766	-5.34276
2.62	34.0781	-5.33848
2.63	34.0794	-5.33497
2.64	34.0804	-5.33218
2.65	34.0812	-5.33008
2.66	34.0817	-5.32863
2.67	34.082	-5.32777
2.68	34.0821	-5.32747
2.69	34.082	-5.32765
2.7	34.0818	-5.32829
2.71	34.0814	-5.32931
2.72	34.081	-5.33068
2.73	34.0804	-5.33232
2.74	34.0797	-5.33419
2.75	34.079	-5.33622
2.76	34.0782	-5.33836
2.77	34.0774	-5.34056
2.78	34.0766	-5.34275
2.79	34.0758	-5.34487
2.8	34.0751	-5.34689
2.81	34.0745	-5.34873
2.82	34.0739	-5.35035
2.83	34.0734	-5.3517
2.84	34.073	-5.35272
2.85	34.0728	-5.35338
2.86	34.0727	-5.35363
2.87	34.0728	-5.35343
2.88	34.073	-5.35273
2.89	34.0735	-5.35151
2.9	34.0741	-5.34973
2.91	34.075	-5.34736
2.92	34.076	-5.34437
2.93	34.0773	-5.34075
2.94	34.0789	-5.33647
2.95	34.0807	-5.33152
2.96	34.0827	-5.32588
2.97	34.085	-5.31954
2.98	34.0875	-5.3125
2.99	34.0903	-5.30475
3	34.0933	-5.2963
3.01	34.0966	-5.28714
3.02	34.1002	-5.27729
3.03	34.104	-5.26675
3.04	34.108	-5.25554
3.05	34.1123	-5.24367
3.06	34.1168	-5.23116
3.07	34.1215	-5.21803
3.08	34.1265	-5.2043
3.09	34.1316	-5.19
3.1	34.1369	-5.17516
3.11	34.1425	-5.15981
3.12	34.1482	-5.14397
3.13	34.154	-5.12769
3.14	34.16	-5.11099
3.15	34.1662	-5.09392
3.16	34.1725	-5.0765
3.17	34.1788	-5.05879
3.18	34.1853	-5.04081
3.19	34.1919	-5.02262
3.2	34.1985	-5.00425
3.21	34.2051	-4.98574
3.22	34.2118	-4.96714
3.23	34.2185	-4.94848
3.24	34.2253	-4.92982
3.25	34.232	-4.91119
3.26	34.2387	-4.89263
3.27	34.2453	-4.87419
3.28	34.2519	-4.85591
3.29	34.2584	-4.83782
3.3	34.2648	-4.81997
3.31	34.2711	-4.8024
3.32	34.2774	-4.78514
3.33	34.2834	-4.76823
3.34	34.2894	-4.7517
3.35	34.2952	-4.7356
3.36	34.3008	-4.71995
3.37	34.3063	-4.70478
3.38	34.3116	-4.69013
3.39	34.3166	-4.67602
3.4	34.3215	-4.66248
3.41	34.3262	-4.64953
3.42	34.3306	-4.6372
3.43	34.3348	-4.6255
3.44	34.3388	-4.61447
3.45	34.3425	-4.60411
3.46	34.346	-4.59445
3.47	34.3492	-4.58549
3.48	34.3522	-4.57726
3.49	34.3549	-4.56975
3.5	34.3573	-4.56299
3.51	34.3595	-4.55698
3.52	34.3614	-4.55172
3.53	34.363	-4.54723
3.54	34.3643	-4.54349
3.55	34.3654	-4.54052
3.56	34.3662	-4.53831
3.57	34.3667	-4.53687
3.58	34.367	-4.53619
3.59	34.3669	-4.53625
3.6	34.3667	-4.53707
3.61	34.3661	-4.53863
3.62	34.3653	-4.54092
3.63	34.3642	-4.54393
3.64	34.3628	-4.54765
3.65	34.3613	-4.55207
3.66	34.3594	-4.55718
3.67	34.3573	-4.56296
3.68	34.355	-4.5694
3.69	34.3525	-4.57648
3.7	34.3497	-4.58418
3.71	34.3467	-4.59248
3.72	34.3435	-4.60138
3.73	34.3401	-4.61084
3.74	34.3365	-4.62085
3.75	34.3327	-4.63139
3.76	34.3287	-4.64244
3.77	34.3246	-4.65397
3.78	34.3203	-4.66597
3.79	34.3158	-4.67841
3.8	34.3111	-4.69128
3.81	34.3064	-4.70454
3.82	34.3015	-4.71817
3.83	34.2964	-4.73216
3.84	34.2913	-4.74648
3.85	34.286	-4.76111
3.86	34.2806	-4.77602
3.87	34.2752	-4.7912
3.88	34.2696	-4.80661
3.89	34.264	-4.82224
3.9	34.2583	-4.83807
3.91	34.2525	-4.85408
3.92	34.2467	-4.87023
3.93	34.2409	-4.88652
3.94	34.235	-4.90292
3.95	34.229	-4.9194
3.96	34.2231	-4.93596
3.97	34.2171	-4.95258
3.98	34.2111	-4.96922
3.99	34.2051	-4.98589
4	34.1991	-5.00255
4.01	34.1931	-5.01919
4.02	34.1871	-5.0358
4.03	34.1812	-5.05235
4.04	34.1752	-5.06885
4.05	34.1693	-5.08526
4.06	34.1634	-5.10158
4.07	34.1576	-5.1178
4.08	34.1518	-5.1339
4.09	34.146	-5.14987
4.1	34.1403	-5.1657
4.11	34.1347	-5.18138
4.12	34.1291	-5.19691
4.13	34.1236	-5.21227
4.14	34.1181	-5.22746
4.15	34.1127	-5.24247
4.16	34.1074	-5.25729
4.17	34.1021	-5.27192
4.18	34.0969	-5.28635
4.19	34.0918	-5.30058
4.2	34.0867	-5.31461
4.21	34.0818	-5.32844
4.22	34.0769	-5.34205
4.23	34.072	-5.35545
4.24	34.0673	-5.36865
4.25	34.0626	-5.38163
4.26	34.058	-5.3944
4.27	34.0535	-5.40696
4.28	34.049	-5.41931
4.29	34.0447	-5.43146
4.3	34.0404	-5.4434
4.31	34.0362	-5.45513
4.32	34.032	-5.46667
4.33	34.0279	-5.47802
4.34	34.0239	-5.48917
4.35	34.02	-5.50014
4.36	34.0161	-5.51092
4.37	34.0122	-5.52153
4.38	34.0085	-5.53197
4.39	34.0048	-5.54224
4.4	34.0012	-5.55234
4.41	33.9976	-5.5623
4.42	33.994	-5.5721
4.43	33.9906	-5.58176
4.44	33.9871	-5.59129
4.45	33.9838	-5.60068
4.46	33.9804	-5.60995
4.47	33.9771	-5.61911
4.48	33.9739	-5.62815
4.49	33.9706	-5.63709
4.5	33.9675	-5.64593
4.51	33.9643	-5.65468
4.52	33.9612	-5.66334
4.53	33.9581	-5.67193
4.54	33.955	-5.68044
4.55	33.952	-5.68888
4.56	33.949	-5.69726
4.57	33.946	-5.70559
4.58	33.943	-5.71386
4.59	33.94	-5.72209
4.6	33.9371	-5.73027
4.61	33.9342	-5.73842
4.62	33.9312	-5.74654
4.63	33.9283	-5.75463
4.64	33.9254	-5.76269
4.65	33.9225	-5.77073
4.66	33.9196	-5.77875
4.67	33.9168	-5.78676
4.68	33.9139	-5.79475
4.69	33.911	-5.80273
4.7	33.9081	-5.81071
4.71	33.9053	-5.81867
4.72	33.9024	-5.82662
4.73	33.8996	-5.83457
4.74	33.8967	-5.8425
4.75	33.8938	-5.85043
4.76	33.891	-5.85836
4.77	33.8881	-5.86627
4.78	33.8853	-5.87417
4.79	33.8825	-5.88206
4.8	33.8796	-5.88993
4.81	33.8768	-5.89779
4.82	33.874	-5.90563
4.83	33.8712	-5.91344
4.84	33.8684	-5.92123
4.85	33.8656	-5.92899
4.86	33.8628	-5.93671
4.87	33.86	-5.9444
4.88	33.8573	-5.95204
4.89	33.8545	-5.95963
4.9	33.8518	-5.96717
4.91	33.8491	-5.97465
4.92	33.8465	-5.98206
4.93	33.8438	-5.9894
4.94	33.8412	-5.99667
4.95	33.8386	-6.00385
4.96	33.8361	-6.01094
4.97	33.8335	-6.01793
4.98	33.8311	-6.02482
4.99	33.8286	-6.03159
5	33.8262	-6.03825
5.01	33.8239	-6.04478
5.02	33.8216	-6.05117
5.03	33.8193	-6.05743
5.04	33.8171	-6.06353
5.05	33.815	-6.06948
5.06	33.8129	-6.07526
5.07	33.8109	-6.08087
5.08	33.8089	-6.0863
5.09	33.807	-6.09154
5.1	33.8052	-6.09659
5.11	33.8035	-6.10143
5.12	33.8018	-6.10607
5.13	33.8002	-6.11048
5.14	33.7987	-6.11467
5.15	33.7973	-6.11863
5.16	33.796	-6.12234
5.17	33.7947	-6.12581
5.18	33.7936	-6.12903
5.19	33.7925	-6.13198
5.2	33.7915	-6.13467
5.21	33.7906	-6.13709
5.22	33.7899	-6.13923
5.23	33.7892	-6.14108
5.24	33.7886	-6.14265
5.25	33.7882	-6.14392
5.26	33.7878	-6.1449
5.27	33.7876	-6.14557
5.28	33.7875	-6.14593
5.29	33.7874	-6.14599
5.3	33.7875	-6.14573
5.31	33.7877	-6.14515
5.32	33.7881	-6.14426
5.33	33.7885	-6.14304
5.34	33.7891	-6.1415
5.35	33.7897	-6.13963
5.36	33.7905	-6.13744
5.37	33.7914	-6.13493
5.38	33.7925	-6.13208
5.39	33.7936	-6.12891
5.4	33.7948	-6.12542
5.41	33.7962	-6.1216
5.42	33.7977	-6.11746
5.43	33.7993	-6.113
5.44	33.801	-6.10822
5.45	33.8029	-6.10313
5.46	33.8048	-6.09772
5.47	33.8069	-6.092
5.48	33.809	-6.08598
5.49	33.8113	-6.07966
5.5	33.8137	-6.07305
5.51	33.8162	-6.06614
5.52	33.8188	-6.05895
5.53	33.8215	-6.05149
5.54	33.8243	-6.04375
5.55	33.8271	-6.03574
5.56	33.8301	-6.02748
5.57	33.8332	-6.01896
5.58	33.8363	-6.01021
5.59	33.8396	-6.00121
5.6	33.8429	-5.99199
5.61	33.8463	-5.98255
5.62	33.8498	-5.9729
5.63	33.8533	-5.96304
5.64	33.8569	-5.953
5.65	33.8606	-5.94277
5.66	33.8644	-5.93236
5.67	33.8682	-5.92179
5.68	33.872	-5.91107
5.69	33.8759	-5.9002
5.7	33.8799	-5.88919
5.71	33.8839	-5.87806
5.72	33.8879	-5.86681
5.73	33.892	-5.85546
5.74	33.8962	-5.84401
5.75	33.9003	-5.83247
5.76	33.9045	-5.82086
5.77	33.9087	-5.80918
5.78	33.9129	-5.79744
5.79	33.9172	-5.78566
5.8	33.9214	-5.77384
5.81	33.9257	-5.76199
5.82	33.93	-5.75012
5.83	33.9342	-5.73824
5.84	33.9385	-5.72636
5.85	33.9428	-5.71449
5.86	33.9471	-5.70264
5.87	33.9513	-5.69081
5.88	33.9556	-5.67901
5.89	33.9598	-5.66726
5.9	33.964	-5.65555
5.91	33.9682	-5.6439
5.92	33.9724	-5.63232
5.93	33.9765	-5.6208
5.94	33.9806	-5.60936
5.95	33.9847	-5.598
5.96	33.9888	-5.58673
5.97	33.9928	-5.57556
5.98	33.9968	-5.56449
5.99	34.0007	-5.55352
6	34.0046	-5.54266
6.01	34.0085	-5.53192
6.02	34.0123	-5.52129
6.03	34.0161	-5.51079
6.04	34.0199	-5.50042
6.05	34.0235	-5.49017
6.06	34.0272	-5.48006
6.07	34.0308	-5.47008
6.08	34.0343	-5.46023
6.09	34.0378	-5.45053
6.1	34.0413	-5.44097
6.11	34.0446	-5.43155
6.12	34.048	-5.42227
6.13	34.0513	-5.41314
6.14	34.0545	-5.40415
6.15	34.0577	-5.39531
6.16	34.0608	-5.38662
6.17	34.0639	-5.37807
6.18	34.0669	-5.36966
6.19	34.0699	-5.3614
6.2	34.0728	-5.35329
6.21	34.0757	-5.34532
6.22	34.0785	-5.33749
6.23	34.0813	-5.3298
6.24	34.084	-5.32226
6.25	34.0867	-5.31485
6.26	34.0893	-5.30758
6.27	34.0918	-5.30044
6.28	34.0944	-5.29344
6.29	34.0968	-5.28656
6.3	34.0993	-5.27982
6.31	34.1016	-5.27321
6.32	34.104	-5.26672
6.33	34.1063	-5.26035
6.34	34.1085	-5.2541
6.35	34.1107	-5.24798
6.36	34.1129	-5.24197
6.37	34.115	-5.23607
6.38	34.1171	-5.23029
6.39	34.1191	-5.22461
6.4	34.1211	-5.21905
6.41	34.1231	-5.21359
6.42	34.125	-5.20824
6.43	34.1269	-5.20298
6.44	34.1288	-5.19783
6.45	34.1306	-5.19278
6.46	34.1324	-5.18782
6.47	34.1341	-5.18296
6.48	34.1359	-5.1782
6.49	34.1375	-5.17352
6.5	34.1392	-5.16894
6.51	34.1408	-5.16445
6.52	34.1424	-5.16005
6.53	34.1439	-5.15573
6.54	34.1455	-5.15151
6.55	34.1469	-5.14737
6.56	34.1484	-5.14332
6.57	34.1498	-5.13936
6.58	34.1512	-5.13548
6.59	34.1526	-5.13169
6.6	34.1539	-5.12799
6.61	34.1552	-5.12438
6.62	34.1565	-5.12085
6.63	34.1577	-5.11741
6.64	34.1589	-5.11406
6.65	34.1601	-5.1108
6.66	34.1613	-5.10763
6.67	34.1624	-5.10455
6.68	34.1634	-5.10156
6.69	34.1645	-5.09867
6.7	34.1655	-5.09587
6.71	34.1665	-5.09317
6.72	34.1674	-5.09057
6.73	34.1683	-5.08807
6.74	34.1692	-5.08567
6.75	34.17	-5.08337
6.76	34.1708	-5.08118
6.77	34.1715	-5.07909
6.78	34.1722	-5.07712
6.79	34.1729	-5.07526
6.8	34.1735	-5.0735
6.81	34.1741	-5.07187
6.82	34.1747	-5.07035
6.83	34.1752	-5.06895
6.84	34.1756	-5.06768
6.85	34.1761	-5.06652
6.86	34.1764	-5.06549
6.87	34.1767	-5.06459
6.88	34.177	-5.06382
6.89	34.1773	-5.06319
6.9	34.1774	-5.06268
6.91	34.1776	-5.06231
6.92	34.1777	-5.06208
6.93	34.1777	-5.06199
6.94	34.1777	-5.06204
6.95	34.1776	-5.06223
6.96	34.1775	-5.06257
6.97	34.1773	-5.06305
6.98	34.1771	-5.06368
6.99	34.1768	-5.06446
7	34.1765	-5.06538
7.01	34.1761	-5.06646
7.02	34.1756	-5.0677
7.03	34.1751	-5.06908
7.04	34.1746	-5.07062
7.05	34.174	-5.07231
7.06	34.1733	-5.07416
7.07	34.1726	-5.07616
7.08	34.1718	-5.07832
7.09	34.171	-5.08064
7.1	34.1701	-5.08311
7.11	34.1691	-5.08574
7.12	34.1681	-5.08852
7.13	34.1671	-5.09146
7.14	34.166	-5.09456
7.15	34.1648	-5.09781
7.16	34.1636	-5.10121
7.17	34.1623	-5.10477
7.18	34.1609	-5.10848
7.19	34.1596	-5.11234
7.2	34.1581	-5.11635
7.21	34.1566	-5.12051
7.22	34.1551	-5.12482
7.23	34.1535	-5.12927
7.24	34.1518	-5.13387
7.25	34.1501	-5.13861
7.26	34.1483	-5.14349
7.27	34.1465	-5.1485
7.28	34.1447	-5.15366
7.29	34.1428	-5.15895
7.3	34.1408	-5.16437
7.31	34.1388	-5.16992
7.32	34.1368	-5.1756
7.33	34.1347	-5.1814
7.34	34.1326	-5.18733
7.35	34.1304	-5.19337
7.36	34.1282	-5.19953
7.37	34.1259	-5.2058
7.38	34.1236	-5.21218
7.39	34.1213	-5.21867
7.4	34.1189	-5.22527
7.41	34.1165	-5.23196
7.42	34.114	-5.23875
7.43	34.1116	-5.24564
7.44	34.1091	-5.25262
7.45	34.1065	-5.25968
7.46	34.1039	-5.26684
7.47	34.1013	-5.27407
7.48	34.0987	-5.28138
7.49	34.096	-5.28876
7.5	34.0934	-5.29621
7.51	34.0907	-5.30373
7.52	34.0879	-5.31132
7.53	34.0852	-5.31896
7.54	34.0824	-5.32666
7.55	34.0796	-5.33441
7.56	34.0768	-5.34221
7.57	34.074	-5.35006
7.58	34.0711	-5.35794
7.59	34.0683	-5.36587
7.6	34.0654	-5.37383
7.61	34.0625	-5.38182
7.62	34.0597	-5.38984
7.63	34.0568	-5.39789
7.64	34.0539	-5.40595
7.65	34.0509	-5.41403
7.66	34.048	-5.42213
7.67	34.0451	-5.43023
7.68	34.0422	-5.43834
7.69	34.0393	-5.44646
7.7	34.0364	-5.45457
7.71	34.0334	-5.46268
7.72	34.0305	-5.47079
7.73	34.0276	-5.47888
7.74	34.0247	-5.48696
7.75	34.0218	-5.49503
7.76	34.0189	-5.50307
7.77	34.016	-5.5111
7.78	34.0131	-5.51909
7.79	34.0103	-5.52706
7.8	34.0074	-5.535
7.81	34.0046	-5.5429
7.82	34.0017	-5.55077
7.83	33.9989	-5.55859
7.84	33.9961	-5.56638
7.85	33.9933	-5.57411
7.86	33.9906	-5.5818
7.87	33.9878	-5.58944
7.88	33.9851	-5.59702
7.89	33.9824	-5.60455
7.9	33.9797	-5.61202
7.91	33.977	-5.61943
7.92	33.9744	-5.62678
7.93	33.9717	-5.63406
7.94	33.9691	-5.64127
7.95	33.9666	-5.64841
7.96	33.964	-5.65548
7.97	33.9615	-5.66247
7.98	33.959	-5.66939
7.99	33.9566	-5.67623
8	33.9541	-5.68299
8.01	33.9517	-5.68966
8.02	33.9494	-5.69625
8.03	33.947	-5.70275
8.04	33.9447	-5.70917
8.05	33.9424	-5.71549
8.06	33.9402	-5.72172
8.07	33.938	-5.72786
8.08	33.9358	-5.7339
8.09	33.9337	-5.73985
8.1	33.9316	-5.74569
8.11	33.9295	-5.75144
8.12	33.9275	-5.75708
8.13	33.9255	-5.76262
8.14	33.9235	-5.76806
8.15	33.9216	-5.77338
8.16	33.9197	-5.7786
8.17	33.9179	-5.78371
8.18	33.9161	-5.78871
8.19	33.9143	-5.7936
8.2	33.9126	-5.79837
8.21	33.9109	-5.80303
8.22	33.9093	-5.80758
8.23	33.9077	-5.812
8.24	33.9061	-5.81631
8.25	33.9046	-5.8205
8.26	33.9032	-5.82456
8.27	33.9017	-5.82851
8.28	33.9004	-5.83233
8.29	33.899	-5.83603
8.3	33.8977	-5.83961
8.31	33.8965	-5.84306
8.32	33.8953	-5.84638
8.33	33.8942	-5.84958
8.34	33.893	-5.85264
8.35	33.892	-5.85558
8.36	33.891	-5.85839
8.37	33.89	-5.86106
8.38	33.8891	-5.86361
8.39	33.8882	-5.86602
8.4	33.8874	-5.8683
8.41	33.8866	-5.87045
8.42	33.8859	-5.87246
8.43	33.8852	-5.87434
8.44	33.8846	-5.87608
8.45	33.884	-5.87768
8.46	33.8835	-5.87915
8.47	33.883	-5.88049
8.48	33.8826	-5.88168
8.49	33.8822	-5.88274
8.5	33.8819	-5.88365
8.51	33.8816	-5.88443
8.52	33.8814	-5.88508
8.53	33.8812	-5.88558
8.54	33.8811	-5.88594
8.55	33.881	-5.88616
8.56	33.881	-5.88625
8.57	33.881	-5.88619
8.58	33.881	-5.886
8.59	33.8812	-5.88566
8.6	33.8813	-5.88519
8.61	33.8816	-5.88457
8.62	33.8818	-5.88382
8.63	33.8821	-5.88292
8.64	33.8825	-5.88189
8.65	33.8829	-5.88072
8.66	33.8834	-5.87941
8.67	33.8839	-5.87796
8.68	33.8845	-5.87638
8.69	33.8851	-5.87466
8.7	33.8858	-5.8728
8.71	33.8865	-5.8708
8.72	33.8873	-5.86867
8.73	33.8881	-5.86641
8.74	33.889	-5.86401
8.75	33.8899	-5.86148
8.76	33.8908	-5.85881
8.77	33.8918	-5.85602
8.78	33.8929	-5.85309
8.79	33.894	-5.85003
8.8	33.8951	-5.84685
8.81	33.8963	-5.84354
8.82	33.8976	-5.8401
8.83	33.8988	-5.83654
8.84	33.9002	-5.83285
8.85	33.9015	-5.82905
8.86	33.903	-5.82512
8.87	33.9044	-5.82107
8.88	33.9059	-5.81691
8.89	33.9075	-5.81263
8.9	33.909	-5.80823
8.91	33.9107	-5.80372
8.92	33.9123	-5.7991
8.93	33.914	-5.79438
8.94	33.9158	-5.78954
8.95	33.9175	-5.7846
8.96	33.9194	-5.77956
8.97	33.9212	-5.77441
8.98	33.9231	-5.76917
8.99	33.925	-5.76383
9	33.927	-5.75839
9.01	33.929	-5.75286
9.02	33.931	-5.74725
9.03	33.933	-5.74154
9.04	33.9351	-5.73575
9.05	33.9372	-5.72987
9.06	33.9394	-5.72392
9.07	33.9416	-5.71789
9.08	33.9438	-5.71178
9.09	33.946	-5.70559
9.1	33.9482	-5.69934
9.11	33.9505	-5.69302
9.12	33.9528	-5.68664
9.13	33.9551	-5.68019
9.14	33.9575	-5.67369
9.15	33.9598	-5.66712
9.16	33.9622	-5.66051
9.17	33.9646	-5.65384
9.18	33.967	-5.64712
9.19	33.9695	-5.64036
9.2	33.9719	-5.63356
9.21	33.9744	-5.62671
9.22	33.9769	-5.61983
9.23	33.9793	-5.61292
9.24	33.9818	-5.60597
9.25	33.9844	-5.599
9.26	33.9869	-5.59201
9.27	33.9894	-5.58499
9.28	33.9919	-5.57795
9.29	33.9945	-5.5709
9.3	33.997	-5.56383
9.31	33.9996	-5.55675
9.32	34.0021	-5.54967
9.33	34.0047	-5.54258
9.34	34.0072	-5.53549
9.35	34.0098	-5.5284
9.36	34.0123	-5.52132
9.37	34.0149	-5.51424
9.38	34.0174	-5.50718
9.39	34.02	-5.50012
9.4	34.0225	-5.49309
9.41	34.025	-5.48607
9.42	34.0275	-5.47907
